image_path,filename,true_level,predicted_level,confidence,analysis_time,stage_scores,success,error
C:\Users\301\Desktop\test_data_set\test\2\20231225162717mMHTF1_jpg.rf.4024fbbff8cbaa9f0f8ec8ab6e5ffb05.jpg,20231225162717mMHTF1_jpg.rf.4024fbbff8cbaa9f0f8ec8ab6e5ffb05.jpg,2,4,0.85,6.542544603347778,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231231065720iJVyYt_jpg.rf.01d1f87df50ab17878cfca7bc4677a88.jpg,20231231065720iJVyYt_jpg.rf.01d1f87df50ab17878cfca7bc4677a88.jpg,2,2,0.75,5.734753370285034,"{'1': 0.517, '3': 0.483}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240111080420FDIESU_jpg.rf.726526b79b4ce44fa1710e5739269238.jpg,20240111080420FDIESU_jpg.rf.726526b79b4ce44fa1710e5739269238.jpg,2,6,0.85,7.209661483764648,"{'3': 0.211, '1': 0.691, '4': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231225045824PLLwSq_rgbshift_jpg.rf.6f9be6c655b371b35e1053761d7b6626.jpg,20231225045824PLLwSq_rgbshift_jpg.rf.6f9be6c655b371b35e1053761d7b6626.jpg,2,6,0.85,6.269532680511475,"{'1': 0.11, '5': 0.203, '6': 0.299, '7': 0.291, '4': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\2\202401021640493dHvsP_jpg.rf.f4be72debbbdf68d5a828157d52c3537.jpg,202401021640493dHvsP_jpg.rf.f4be72debbbdf68d5a828157d52c3537.jpg,2,1,0.9,4.434605121612549,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240228022910jI5UiG_jpg.rf.ef2df61aef7de73f2e41ce77231b3f72.jpg,20240228022910jI5UiG_jpg.rf.ef2df61aef7de73f2e41ce77231b3f72.jpg,2,2,0.75,5.473465919494629,"{'1': 0.604, '2': 0.199, '3': 0.197}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240109130224qMYou5_jpg.rf.3043b4f7c667b3ea7cd792158ff9b3da.jpg,20240109130224qMYou5_jpg.rf.3043b4f7c667b3ea7cd792158ff9b3da.jpg,2,6,0.85,5.7766759395599365,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\202401041207296cmQVL_jpg.rf.69bff8742738d3e61393f3984ad7174a.jpg,202401041207296cmQVL_jpg.rf.69bff8742738d3e61393f3984ad7174a.jpg,2,2,0.75,6.195046424865723,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231227124154haqhNM_jpg.rf.e9d696a94c5bdaa6e21a27812c01cd9c.jpg,20231227124154haqhNM_jpg.rf.e9d696a94c5bdaa6e21a27812c01cd9c.jpg,2,4,0.85,6.383065700531006,"{'1': 0.802, '3': 0.1, '2': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240202104708fP4JB4_jpg.rf.f1d09525954f7a064f60bb7bea6b99a3.jpg,20240202104708fP4JB4_jpg.rf.f1d09525954f7a064f60bb7bea6b99a3.jpg,2,2,0.75,5.604839086532593,"{'2': 0.306, '1': 0.694}",True,
C:\Users\301\Desktop\test_data_set\test\2\202401080941003KIfb2_gauss_jpg.rf.408f53e8c1028b97f71e56081c5c7c41.jpg,202401080941003KIfb2_gauss_jpg.rf.408f53e8c1028b97f71e56081c5c7c41.jpg,2,2,0.75,5.3568737506866455,"{'1': 0.712, '2': 0.099, '3': 0.096, '5': 0.093}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231225045824PLLwSq_sepia_jpg.rf.2f8315ce1666177e6f761a2b847eee43.jpg,20231225045824PLLwSq_sepia_jpg.rf.2f8315ce1666177e6f761a2b847eee43.jpg,2,7,0.85,6.108956336975098,"{'7': 0.496, '5': 0.198, '6': 0.204, '1': 0.102}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240111181117uMGlb4_jpg.rf.f0a0b23d47eafad99f379f672b37d1f8.jpg,20240111181117uMGlb4_jpg.rf.f0a0b23d47eafad99f379f672b37d1f8.jpg,2,4,0.8,8.454208850860596,"{'4': 0.203, '1': 0.695, '3': 0.101}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240112041805zFsaoN_jpg.rf.049f78390a56c8312fe7ea79256a44eb.jpg,20240112041805zFsaoN_jpg.rf.049f78390a56c8312fe7ea79256a44eb.jpg,2,2,0.75,6.165765047073364,"{'1': 0.713, '3': 0.287}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240202110316tKibKR_jpg.rf.2025d9adac2414f743f3a786b7769767.jpg,20240202110316tKibKR_jpg.rf.2025d9adac2414f743f3a786b7769767.jpg,2,4,0.85,6.616360187530518,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231224145323tlJNT7_jpg.rf.a0f8b009f18cdca339276c7ea92fc5dd.jpg,20231224145323tlJNT7_jpg.rf.a0f8b009f18cdca339276c7ea92fc5dd.jpg,2,2,0.75,5.4534361362457275,"{'1': 0.822, '3': 0.178}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231229090549BKawsC_jpg.rf.3ff75220704f4b6878ab84b9432e8ea4.jpg,20231229090549BKawsC_jpg.rf.3ff75220704f4b6878ab84b9432e8ea4.jpg,2,2,0.75,5.6344828605651855,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\202401120735396rfKJL_jpg.rf.f587c7e6e7671abe29172f3da76c95c6.jpg,202401120735396rfKJL_jpg.rf.f587c7e6e7671abe29172f3da76c95c6.jpg,2,2,0.75,6.485158681869507,"{'1': 0.722, '4': 0.185, '3': 0.093}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240228154416jXyC0M_gauss_jpg.rf.ac2af1c17a0d641455bc43da325ded4c.jpg,20240228154416jXyC0M_gauss_jpg.rf.ac2af1c17a0d641455bc43da325ded4c.jpg,2,5,0.85,6.027476072311401,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231231054651z4VGer_jpg.rf.076b97375abd482fa8d551e0fc2a7b26.jpg,20231231054651z4VGer_jpg.rf.076b97375abd482fa8d551e0fc2a7b26.jpg,2,2,0.75,6.085876703262329,"{'1': 0.91, '3': 0.09}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231109103954UbVvLx_jpg.rf.08bf8f0253ff6ec4a392e60407a7ca05.jpg,20231109103954UbVvLx_jpg.rf.08bf8f0253ff6ec4a392e60407a7ca05.jpg,2,2,0.75,6.009854793548584,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231110070141qEi5wm_jpg.rf.20af76796b05405ce043227831af11b2.jpg,20231110070141qEi5wm_jpg.rf.20af76796b05405ce043227831af11b2.jpg,2,4,0.85,6.233372926712036,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240110181024v6RUKz_jpg.rf.efae00619ff24a8ed2845e9bde7e8a48.jpg,20240110181024v6RUKz_jpg.rf.efae00619ff24a8ed2845e9bde7e8a48.jpg,2,3,0.85,4.557349681854248,"{'1': 0.884, '3': 0.116}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240226191121Dv7z5w_jpg.rf.eb0c2f4b31aebe5bbeaa9a01fb3434aa.jpg,20240226191121Dv7z5w_jpg.rf.eb0c2f4b31aebe5bbeaa9a01fb3434aa.jpg,2,2,0.75,5.705749988555908,"{'3': 0.203, '1': 0.607, '4': 0.095, '6': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231222075010HDRqwK_jpg.rf.4e412fcbb2778e7599376a1cdd92cc7b.jpg,20231222075010HDRqwK_jpg.rf.4e412fcbb2778e7599376a1cdd92cc7b.jpg,2,4,0.8,5.713444232940674,"{'1': 0.606, '3': 0.299, '5': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231122070433psAfzt_jpg.rf.a7efa27e390c92f2fc5a03788ccc1b8d.jpg,20231122070433psAfzt_jpg.rf.a7efa27e390c92f2fc5a03788ccc1b8d.jpg,2,2,0.75,7.804020881652832,"{'1': 0.806, '2': 0.099, '3': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231229224733KEgsWh_jpg.rf.cd866c1c8965270a5f78e6324a115e6a.jpg,20231229224733KEgsWh_jpg.rf.cd866c1c8965270a5f78e6324a115e6a.jpg,2,3,0.65,6.001685857772827,"{'3': 0.536, '4': 0.278, '1': 0.186}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240110161423irhZYT_jpg.rf.f522d126d27f9556ef4aaebc36469a89.jpg,20240110161423irhZYT_jpg.rf.f522d126d27f9556ef4aaebc36469a89.jpg,2,3,0.8,6.035059452056885,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240109072410jkB2Mo_sepia_jpg.rf.a4fdad46ce5f129b21dbe7bb6a14c3fe.jpg,20240109072410jkB2Mo_sepia_jpg.rf.a4fdad46ce5f129b21dbe7bb6a14c3fe.jpg,2,1,0.9,3.8619494438171387,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240228100442mIw9Zu_jpg.rf.334b9eea8eecabd6e884c210e7ca5b8b.jpg,20240228100442mIw9Zu_jpg.rf.334b9eea8eecabd6e884c210e7ca5b8b.jpg,2,2,0.75,5.618722438812256,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240110062442KzTdCP_jpg.rf.9e9eaaadaf4a94a9c565b0106724f041.jpg,20240110062442KzTdCP_jpg.rf.9e9eaaadaf4a94a9c565b0106724f041.jpg,2,2,0.75,7.228061199188232,"{'1': 0.332, '2': 0.28, '5': 0.105, '6': 0.188, '3': 0.095}",True,
C:\Users\301\Desktop\test_data_set\test\2\202403051419132qBmCp_jpg.rf.da793fe65f18a09d455e7614e3522eff.jpg,202403051419132qBmCp_jpg.rf.da793fe65f18a09d455e7614e3522eff.jpg,2,2,0.75,6.0619800090789795,"{'1': 0.907, '3': 0.093}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231206043710OotqJs_jpg.rf.621d16a36fabb45a838cf73543a26577.jpg,20231206043710OotqJs_jpg.rf.621d16a36fabb45a838cf73543a26577.jpg,2,3,0.78,5.749116659164429,"{'3': 0.215, '1': 0.785}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231229055019q8obL0_jpg.rf.a44525ef4b70ca5326c02e646751cdd8.jpg,20231229055019q8obL0_jpg.rf.a44525ef4b70ca5326c02e646751cdd8.jpg,2,3,0.68,7.565045356750488,"{'1': 0.718, '3': 0.099, '2': 0.184}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240113075133ZSjUb8_jpg.rf.f0d16a7888ce70d7bcba5e72366c9fe5.jpg,20240113075133ZSjUb8_jpg.rf.f0d16a7888ce70d7bcba5e72366c9fe5.jpg,2,2,0.75,5.930014133453369,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231224091924onQUTB_jpg.rf.0f83fa7708ed4d0defb85bcb27c20a6e.jpg,20231224091924onQUTB_jpg.rf.0f83fa7708ed4d0defb85bcb27c20a6e.jpg,2,2,0.75,5.4977707862854,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240108082008eZLaUu_jpg.rf.b623b32e674d549d8b66f8a7c15443f1.jpg,20240108082008eZLaUu_jpg.rf.b623b32e674d549d8b66f8a7c15443f1.jpg,2,1,0.85,6.001827001571655,"{'1': 0.902, '2': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240110081709sAjzng_channeldrop_jpg.rf.9d8e9beec63ffbca9cda85b268f02eb4.jpg,20240110081709sAjzng_channeldrop_jpg.rf.9d8e9beec63ffbca9cda85b268f02eb4.jpg,3,2,0.75,5.048104763031006,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240112132218uNOG9r_rgbshift_jpg.rf.4748bd91270be1385496fe83da8a46de.jpg,20240112132218uNOG9r_rgbshift_jpg.rf.4748bd91270be1385496fe83da8a46de.jpg,3,4,0.85,5.759546756744385,"{'4': 0.111, '1': 0.792, '3': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231225073745O43Mc1_jpg.rf.473f35d0092686ccbb30cc3f15f4263b.jpg,20231225073745O43Mc1_jpg.rf.473f35d0092686ccbb30cc3f15f4263b.jpg,3,6,0.85,6.116769552230835,"{'1': 0.462, '4': 0.28, '3': 0.258}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,3,6,0.4,7.559967279434204,"{'2': 0.106, '6': 0.404, '5': 0.1, '7': 0.293, '1': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240215033052F7tuLZ_rgbshift_jpg.rf.31f8704241d0335a57be563a09eae83e.jpg,20240215033052F7tuLZ_rgbshift_jpg.rf.31f8704241d0335a57be563a09eae83e.jpg,3,2,0.75,5.3585898876190186,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240215033052F7tuLZ_sepia_jpg.rf.b3647ea19c9b422d64500107acccd138.jpg,20240215033052F7tuLZ_sepia_jpg.rf.b3647ea19c9b422d64500107acccd138.jpg,3,2,0.75,5.484721899032593,"{'1': 0.61, '2': 0.291, '3': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240226024249a4lTvm_gauss_jpg.rf.43fbfce1010841dcb1e1a9b11752b272.jpg,20240226024249a4lTvm_gauss_jpg.rf.43fbfce1010841dcb1e1a9b11752b272.jpg,3,3,0.65,6.295528173446655,"{'1': 0.307, '6': 0.204, '4': 0.099, '3': 0.389}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240213093407MyH0JP_jpg.rf.9a522970a4f3b4e4382f073fba38130b.jpg,20240213093407MyH0JP_jpg.rf.9a522970a4f3b4e4382f073fba38130b.jpg,3,5,0.85,6.664574861526489,"{'3': 0.323, '1': 0.394, '4': 0.19, '2': 0.093}",True,
C:\Users\301\Desktop\test_data_set\test\3\202402050540562jiC2d_sepia_jpg.rf.b8625a5e9d995dc5a36c51ee342a5516.jpg,202402050540562jiC2d_sepia_jpg.rf.b8625a5e9d995dc5a36c51ee342a5516.jpg,3,2,0.75,4.723093032836914,"{'2': 0.215, '3': 0.11, '1': 0.487, '4': 0.097, '5': 0.092}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240222123202yOrNLX_rgbshift_jpg.rf.8148f6f64b005841d148ccc5cd084795.jpg,20240222123202yOrNLX_rgbshift_jpg.rf.8148f6f64b005841d148ccc5cd084795.jpg,3,4,0.85,6.522142648696899,"{'1': 0.311, '4': 0.107, '5': 0.104, '6': 0.101, '3': 0.378}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240111060524b17ZW5_sepia_jpg.rf.eb8d5cb964d5b30f24baf9fa05b9ae48.jpg,20240111060524b17ZW5_sepia_jpg.rf.eb8d5cb964d5b30f24baf9fa05b9ae48.jpg,3,2,0.75,5.867765426635742,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,3,6,0.85,6.893440246582031,"{'1': 0.549, '5': 0.094, '4': 0.18, '6': 0.177}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240108051424gCRvbM_gauss_jpg.rf.254e2fe7aa5c311d1b8e97053c860967.jpg,20240108051424gCRvbM_gauss_jpg.rf.254e2fe7aa5c311d1b8e97053c860967.jpg,3,4,0.8,5.878708362579346,"{'2': 0.235, '4': 0.112, '1': 0.653}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,3,2,0.85,5.538758277893066,"{'1': 0.91, '3': 0.09}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240113083925VOQCo6_jpg.rf.3626b5411a26115f33dfe16ca824b679.jpg,20240113083925VOQCo6_jpg.rf.3626b5411a26115f33dfe16ca824b679.jpg,3,3,0.85,4.973620414733887,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240204072051rg8Nmk_channeldrop_jpg.rf.f1fb3f7cfe3052aabfd1ccd830f93a27.jpg,20240204072051rg8Nmk_channeldrop_jpg.rf.f1fb3f7cfe3052aabfd1ccd830f93a27.jpg,3,2,0.75,4.944457292556763,"{'1': 0.806, '3': 0.194}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240111060524b17ZW5_channeldrop_jpg.rf.c0f08018cf0b1246515b2bb00e59ab19.jpg,20240111060524b17ZW5_channeldrop_jpg.rf.c0f08018cf0b1246515b2bb00e59ab19.jpg,3,2,0.75,4.687289714813232,"{'1': 0.709, '3': 0.291}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231227181434cW11aN_rgbshift_jpg.rf.09f2e77b51512460a7224428cfb9069f.jpg,20231227181434cW11aN_rgbshift_jpg.rf.09f2e77b51512460a7224428cfb9069f.jpg,3,2,0.75,5.626934051513672,"{'1': 0.807, '2': 0.193}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_jpg.rf.85cde95d37e24ebc9094ce3bad2399d2.jpg,20240105194437swInPJ_jpg.rf.85cde95d37e24ebc9094ce3bad2399d2.jpg,3,7,0.85,5.67437481880188,"{'7': 0.395, '4': 0.103, '6': 0.206, '5': 0.2, '1': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231228093404CvWZPa_gauss_jpg.rf.f4e93244bb1ef70c21ccfb79e026fa82.jpg,20231228093404CvWZPa_gauss_jpg.rf.f4e93244bb1ef70c21ccfb79e026fa82.jpg,3,3,0.8,5.288593292236328,"{'1': 0.713, '4': 0.099, '3': 0.188}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240111041511pkq7FS_channeldrop_jpg.rf.490e784d8da4c7e1b4bf9db6f7cae94e.jpg,20240111041511pkq7FS_channeldrop_jpg.rf.490e784d8da4c7e1b4bf9db6f7cae94e.jpg,3,2,0.75,5.50408935546875,"{'1': 0.903, '3': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240426115256f1Ko7D_jpg.rf.b42faf62730ff91984fbe9aaa01b735a.jpg,20240426115256f1Ko7D_jpg.rf.b42faf62730ff91984fbe9aaa01b735a.jpg,3,3,0.85,8.787502527236938,"{'1': 0.805, '2': 0.195}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240112075111DNEjQg_sepia_jpg.rf.8f8ee8a96cb6e897724b08f48c8902ba.jpg,20240112075111DNEjQg_sepia_jpg.rf.8f8ee8a96cb6e897724b08f48c8902ba.jpg,3,2,0.75,5.608474493026733,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240426114655aET0c3_jpg.rf.6b17df2542c768f6b1857ef2bb4f0e08.jpg,20240426114655aET0c3_jpg.rf.6b17df2542c768f6b1857ef2bb4f0e08.jpg,3,2,0.75,7.18726921081543,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20231230044850qZAAzh_gauss_jpg.rf.36cc50c06ac06bebf45fe24ad48cd098.jpg,20231230044850qZAAzh_gauss_jpg.rf.36cc50c06ac06bebf45fe24ad48cd098.jpg,3,2,0.75,5.752366304397583,"{'1': 0.427, '2': 0.1, '5': 0.099, '3': 0.193, '6': 0.092, '4': 0.089}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240226182643NWSMuw_gauss_jpg.rf.f2fceabfaf2d9b642580b4307b235bca.jpg,20240226182643NWSMuw_gauss_jpg.rf.f2fceabfaf2d9b642580b4307b235bca.jpg,3,2,0.75,6.671697616577148,"{'1': 0.608, '4': 0.106, '3': 0.286}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231226062922lMCITq_gauss_jpg.rf.e38f6682d1d46806492cb6d6e5c2b0e7.jpg,20231226062922lMCITq_gauss_jpg.rf.e38f6682d1d46806492cb6d6e5c2b0e7.jpg,3,7,0.3,5.198023796081543,"{'1': 0.148, '7': 0.297, '6': 0.192, '4': 0.183, '5': 0.18}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240219045611lxf00s_gauss_jpg.rf.e5990723263edf53cf703214a2a53cdf.jpg,20240219045611lxf00s_gauss_jpg.rf.e5990723263edf53cf703214a2a53cdf.jpg,3,2,0.75,6.922142267227173,"{'1': 0.799, '2': 0.102, '4': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240110081709sAjzng_sepia_jpg.rf.55f69b4653365b7a29b91952dc60190e.jpg,20240110081709sAjzng_sepia_jpg.rf.55f69b4653365b7a29b91952dc60190e.jpg,3,4,0.8,4.860156536102295,"{'1': 0.904, '2': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240112132304tccwzd_gauss_jpg.rf.77882e0928537bc10b32d80d8ed8a9f6.jpg,20240112132304tccwzd_gauss_jpg.rf.77882e0928537bc10b32d80d8ed8a9f6.jpg,3,3,0.85,5.3166139125823975,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240218111411fMj4dz_channeldrop_jpg.rf.7807edc445487fb83ab4dbd22dd4e03f.jpg,20240218111411fMj4dz_channeldrop_jpg.rf.7807edc445487fb83ab4dbd22dd4e03f.jpg,3,2,0.75,6.054752588272095,"{'1': 0.903, '3': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240425090756H9ZvXS_rgbshift_jpg.rf.992caff21af3c8f6af666cee90c8dab4.jpg,20240425090756H9ZvXS_rgbshift_jpg.rf.992caff21af3c8f6af666cee90c8dab4.jpg,3,4,0.8,5.29558539390564,"{'1': 0.228, '2': 0.1, '4': 0.194, '3': 0.478}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240213093407MyH0JP_sepia_jpg.rf.ab6e8973f56f52f3773a90e3bd32676d.jpg,20240213093407MyH0JP_sepia_jpg.rf.ab6e8973f56f52f3773a90e3bd32676d.jpg,3,4,0.85,6.565265417098999,{'1': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,3,7,0.95,6.28780722618103,"{'7': 0.395, '5': 0.213, '1': 0.102, '4': 0.101, '6': 0.189}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231228093404CvWZPa_channeldrop_jpg.rf.41b22b1135ef967412292a51645fd0cf.jpg,20231228093404CvWZPa_channeldrop_jpg.rf.41b22b1135ef967412292a51645fd0cf.jpg,3,2,0.75,5.667773723602295,"{'1': 0.309, '6': 0.102, '5': 0.295, '3': 0.099, '4': 0.098, '2': 0.097}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240107133634EeG4f8_channeldrop_jpg.rf.f9368d56fdb790d33e3b3202eb133fbb.jpg,20240107133634EeG4f8_channeldrop_jpg.rf.f9368d56fdb790d33e3b3202eb133fbb.jpg,3,2,0.75,5.829699516296387,"{'1': 0.398, '2': 0.102, '3': 0.199, '4': 0.101, '5': 0.199}",True,
C:\Users\301\Desktop\test_data_set\test\3\2024011004015104ybgS_rgbshift_jpg.rf.d7839680a8a123209e803c3278fd120e.jpg,2024011004015104ybgS_rgbshift_jpg.rf.d7839680a8a123209e803c3278fd120e.jpg,3,3,0.68,6.034424781799316,"{'3': 0.316, '4': 0.111, '1': 0.388, '2': 0.185}",True,
