image_path,filename,true_level,predicted_level,confidence,analysis_time,stage_scores,success,error
C:\Users\301\Desktop\test_data_set\test\2\20240228022910jI5UiG_jpg.rf.ef2df61aef7de73f2e41ce77231b3f72.jpg,20240228022910jI5UiG_jpg.rf.ef2df61aef7de73f2e41ce77231b3f72.jpg,2,2.0,0.708,1.8551433086395264,"{'2.0': 0.708, '3.0': 0.292}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231122070433psAfzt_jpg.rf.a7efa27e390c92f2fc5a03788ccc1b8d.jpg,20231122070433psAfzt_jpg.rf.a7efa27e390c92f2fc5a03788ccc1b8d.jpg,2,2.0,1.0,1.934288740158081,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231229090549BKawsC_jpg.rf.3ff75220704f4b6878ab84b9432e8ea4.jpg,20231229090549BKawsC_jpg.rf.3ff75220704f4b6878ab84b9432e8ea4.jpg,2,2.0,1.0,1.9548041820526123,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231224091924onQUTB_jpg.rf.0f83fa7708ed4d0defb85bcb27c20a6e.jpg,20231224091924onQUTB_jpg.rf.0f83fa7708ed4d0defb85bcb27c20a6e.jpg,2,2.0,0.895,1.902233362197876,"{'1.0': 0.105, '2.0': 0.895}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240106121506HtPoQC_jpg.rf.cadedd2a52e97a75ad530554d1a3a58e.jpg,20240106121506HtPoQC_jpg.rf.cadedd2a52e97a75ad530554d1a3a58e.jpg,2,3.0,0.907,1.8404629230499268,"{'3.0': 0.907, '1.0': 0.093}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240109072410jkB2Mo_sepia_jpg.rf.a4fdad46ce5f129b21dbe7bb6a14c3fe.jpg,20240109072410jkB2Mo_sepia_jpg.rf.a4fdad46ce5f129b21dbe7bb6a14c3fe.jpg,2,2.0,0.531,1.8258647918701172,"{'2.0': 0.531, '4.0': 0.282, '3.0': 0.187}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240224194300kOjsFD_jpg.rf.0c13fa04922a01749826cec6cc657c47.jpg,20240224194300kOjsFD_jpg.rf.0c13fa04922a01749826cec6cc657c47.jpg,2,1.0,1.0,1.931675910949707,{'1.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240228154416jXyC0M_gauss_jpg.rf.ac2af1c17a0d641455bc43da325ded4c.jpg,20240228154416jXyC0M_gauss_jpg.rf.ac2af1c17a0d641455bc43da325ded4c.jpg,2,2.0,0.716,1.8611750602722168,"{'2.0': 0.716, '3.0': 0.19, '1.0': 0.094}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240306093756Nxspmr_jpg.rf.520a1e540048254439e49edc6e72083d.jpg,20240306093756Nxspmr_jpg.rf.520a1e540048254439e49edc6e72083d.jpg,2,2.0,1.0,1.824950933456421,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240111181117uMGlb4_jpg.rf.f0a0b23d47eafad99f379f672b37d1f8.jpg,20240111181117uMGlb4_jpg.rf.f0a0b23d47eafad99f379f672b37d1f8.jpg,2,2.0,0.918,1.839797019958496,"{'2.0': 0.918, '4.0': 0.082}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231109103954UbVvLx_jpg.rf.08bf8f0253ff6ec4a392e60407a7ca05.jpg,20231109103954UbVvLx_jpg.rf.08bf8f0253ff6ec4a392e60407a7ca05.jpg,2,2.0,1.0,2.484034776687622,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240108082008eZLaUu_jpg.rf.b623b32e674d549d8b66f8a7c15443f1.jpg,20240108082008eZLaUu_jpg.rf.b623b32e674d549d8b66f8a7c15443f1.jpg,2,1.0,0.508,2.320495843887329,"{'1.0': 0.508, '3.0': 0.492}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231130095830aHEvMd_jpg.rf.d9b2f9314d2120498c24129616d8006c.jpg,20231130095830aHEvMd_jpg.rf.d9b2f9314d2120498c24129616d8006c.jpg,2,2.0,1.0,1.9825999736785889,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240219045157mzVfj7_jpg.rf.c9b45d0874181d11613377e6b334a901.jpg,20240219045157mzVfj7_jpg.rf.c9b45d0874181d11613377e6b334a901.jpg,2,3.0,0.615,1.860140085220337,"{'3.0': 0.615, '2.0': 0.385}",True,
C:\Users\301\Desktop\test_data_set\test\2\202401080941003KIfb2_gauss_jpg.rf.408f53e8c1028b97f71e56081c5c7c41.jpg,202401080941003KIfb2_gauss_jpg.rf.408f53e8c1028b97f71e56081c5c7c41.jpg,2,2.0,1.0,1.8340356349945068,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20240130072349uniDRh_jpg.rf.f943e9a84d533634fab73140c6a126d5.jpg,20240130072349uniDRh_jpg.rf.f943e9a84d533634fab73140c6a126d5.jpg,2,2.0,0.501,1.8486390113830566,"{'2.0': 0.501, '1.0': 0.499}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231224145323tlJNT7_jpg.rf.a0f8b009f18cdca339276c7ea92fc5dd.jpg,20231224145323tlJNT7_jpg.rf.a0f8b009f18cdca339276c7ea92fc5dd.jpg,2,2.0,0.901,1.86783766746521,"{'2.0': 0.901, '1.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240207051218k0Ayjg_jpg.rf.5ca21e5a6187c36f86f823b532009587.jpg,20240207051218k0Ayjg_jpg.rf.5ca21e5a6187c36f86f823b532009587.jpg,2,2.0,0.902,1.80898118019104,"{'2.0': 0.902, '1.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231229224733KEgsWh_jpg.rf.cd866c1c8965270a5f78e6324a115e6a.jpg,20231229224733KEgsWh_jpg.rf.cd866c1c8965270a5f78e6324a115e6a.jpg,2,3.0,0.692,1.8419625759124756,"{'2.0': 0.308, '3.0': 0.692}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240422192617LNrK9O_jpg.rf.4efd92c9f17ab9391444755665005c57.jpg,20240422192617LNrK9O_jpg.rf.4efd92c9f17ab9391444755665005c57.jpg,2,2.0,0.502,1.846759557723999,"{'2.0': 0.502, '3.0': 0.3, '1.0': 0.198}",True,
C:\Users\301\Desktop\test_data_set\test\2\202403051419132qBmCp_jpg.rf.da793fe65f18a09d455e7614e3522eff.jpg,202403051419132qBmCp_jpg.rf.da793fe65f18a09d455e7614e3522eff.jpg,2,2.0,0.615,1.7984511852264404,"{'2.0': 0.615, '1.0': 0.385}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231231043028Q46NRr_jpg.rf.0227684b9bed2f5914efa7465b14b7b1.jpg,20231231043028Q46NRr_jpg.rf.0227684b9bed2f5914efa7465b14b7b1.jpg,2,2.0,0.686,1.8065946102142334,"{'1.0': 0.314, '2.0': 0.686}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240113075133ZSjUb8_jpg.rf.f0d16a7888ce70d7bcba5e72366c9fe5.jpg,20240113075133ZSjUb8_jpg.rf.f0d16a7888ce70d7bcba5e72366c9fe5.jpg,2,2.0,1.0,1.8188135623931885,{'2.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\202401120735396rfKJL_jpg.rf.f587c7e6e7671abe29172f3da76c95c6.jpg,202401120735396rfKJL_jpg.rf.f587c7e6e7671abe29172f3da76c95c6.jpg,2,1.0,1.0,1.8422176837921143,{'1.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231222094424akH8Au_jpg.rf.cb2c90ea14b4ec3aa056d435ea661e2b.jpg,20231222094424akH8Au_jpg.rf.cb2c90ea14b4ec3aa056d435ea661e2b.jpg,2,2.0,0.7,1.836686611175537,"{'3.0': 0.3, '2.0': 0.7}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240109130224qMYou5_jpg.rf.3043b4f7c667b3ea7cd792158ff9b3da.jpg,20240109130224qMYou5_jpg.rf.3043b4f7c667b3ea7cd792158ff9b3da.jpg,2,1.0,1.0,1.8369195461273193,{'1.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231227124154haqhNM_jpg.rf.e9d696a94c5bdaa6e21a27812c01cd9c.jpg,20231227124154haqhNM_jpg.rf.e9d696a94c5bdaa6e21a27812c01cd9c.jpg,2,4.0,0.614,1.7986621856689453,"{'4.0': 0.614, '1.0': 0.291, '2.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240111080420FDIESU_jpg.rf.726526b79b4ce44fa1710e5739269238.jpg,20240111080420FDIESU_jpg.rf.726526b79b4ce44fa1710e5739269238.jpg,2,3.0,0.602,1.800534963607788,"{'3.0': 0.602, '4.0': 0.299, '2.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240426114804vEJvCL_jpg.rf.e8b208c0e3afd026da67dc6b206f33b1.jpg,20240426114804vEJvCL_jpg.rf.e8b208c0e3afd026da67dc6b206f33b1.jpg,2,5.0,0.497,1.8088045120239258,"{'1.0': 0.204, '5.0': 0.497, '4.0': 0.299}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231225162717mMHTF1_jpg.rf.4024fbbff8cbaa9f0f8ec8ab6e5ffb05.jpg,20231225162717mMHTF1_jpg.rf.4024fbbff8cbaa9f0f8ec8ab6e5ffb05.jpg,2,1.0,0.599,1.8310167789459229,"{'1.0': 0.599, '2.0': 0.401}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240202104708fP4JB4_jpg.rf.f1d09525954f7a064f60bb7bea6b99a3.jpg,20240202104708fP4JB4_jpg.rf.f1d09525954f7a064f60bb7bea6b99a3.jpg,2,2.0,0.902,1.8025212287902832,"{'2.0': 0.902, '3.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231225045824PLLwSq_sepia_jpg.rf.2f8315ce1666177e6f761a2b847eee43.jpg,20231225045824PLLwSq_sepia_jpg.rf.2f8315ce1666177e6f761a2b847eee43.jpg,2,2.0,0.506,1.843996286392212,"{'2.0': 0.506, '3.0': 0.494}",True,
C:\Users\301\Desktop\test_data_set\test\2\202402291538061tgGTo_jpg.rf.71225fb0ca131e1423c872fa6cb00d22.jpg,202402291538061tgGTo_jpg.rf.71225fb0ca131e1423c872fa6cb00d22.jpg,2,1.0,1.0,1.8083484172821045,{'1.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\2\20231229055019q8obL0_jpg.rf.a44525ef4b70ca5326c02e646751cdd8.jpg,20231229055019q8obL0_jpg.rf.a44525ef4b70ca5326c02e646751cdd8.jpg,2,2.0,0.904,1.7824280261993408,"{'2.0': 0.904, '1.0': 0.096}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231231065720iJVyYt_jpg.rf.01d1f87df50ab17878cfca7bc4677a88.jpg,20231231065720iJVyYt_jpg.rf.01d1f87df50ab17878cfca7bc4677a88.jpg,2,2.0,0.801,1.791456937789917,"{'2.0': 0.801, '3.0': 0.199}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240202110316tKibKR_jpg.rf.2025d9adac2414f743f3a786b7769767.jpg,20240202110316tKibKR_jpg.rf.2025d9adac2414f743f3a786b7769767.jpg,2,2.0,0.702,1.8307721614837646,"{'2.0': 0.702, '1.0': 0.298}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240228100442mIw9Zu_jpg.rf.334b9eea8eecabd6e884c210e7ca5b8b.jpg,20240228100442mIw9Zu_jpg.rf.334b9eea8eecabd6e884c210e7ca5b8b.jpg,2,2.0,0.707,1.8291304111480713,"{'2.0': 0.707, '3.0': 0.195, '1.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231224074531ch8RvS_jpg.rf.a2bc429ffd23cfcbb137b75f037d0804.jpg,20231224074531ch8RvS_jpg.rf.a2bc429ffd23cfcbb137b75f037d0804.jpg,2,2.0,0.901,1.8458530902862549,"{'2.0': 0.901, '1.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\2\20240110043329FdhNwV_jpg.rf.99fcefece4cc66515201f00abaeb8e48.jpg,20240110043329FdhNwV_jpg.rf.99fcefece4cc66515201f00abaeb8e48.jpg,2,3.0,0.802,1.9070966243743896,"{'3.0': 0.802, '1.0': 0.198}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231231054651z4VGer_jpg.rf.076b97375abd482fa8d551e0fc2a7b26.jpg,20231231054651z4VGer_jpg.rf.076b97375abd482fa8d551e0fc2a7b26.jpg,2,2.0,0.801,1.8902928829193115,"{'2.0': 0.801, '1.0': 0.199}",True,
C:\Users\301\Desktop\test_data_set\test\2\20231225045824PLLwSq_rgbshift_jpg.rf.6f9be6c655b371b35e1053761d7b6626.jpg,20231225045824PLLwSq_rgbshift_jpg.rf.6f9be6c655b371b35e1053761d7b6626.jpg,2,3.0,0.509,1.8159666061401367,"{'3.0': 0.509, '2.0': 0.491}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240302035813N0PMwt_jpg.rf.2d121f81ef49f31662111596e805b894.jpg,20240302035813N0PMwt_jpg.rf.2d121f81ef49f31662111596e805b894.jpg,3,3.0,1.0,1.8190460205078125,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,202402261821202JT72o_gauss_jpg.rf.ca45335553a2b0aea260ba1f8379fe67.jpg,3,3.0,0.693,1.9781279563903809,"{'3.0': 0.693, '2.0': 0.307}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240219045611lxf00s_gauss_jpg.rf.e5990723263edf53cf703214a2a53cdf.jpg,20240219045611lxf00s_gauss_jpg.rf.e5990723263edf53cf703214a2a53cdf.jpg,3,3.0,0.73,1.9110310077667236,"{'3.0': 0.73, '2.0': 0.27}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240426115256f1Ko7D_jpg.rf.b42faf62730ff91984fbe9aaa01b735a.jpg,20240426115256f1Ko7D_jpg.rf.b42faf62730ff91984fbe9aaa01b735a.jpg,3,3.0,1.0,1.8265340328216553,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240213093407MyH0JP_sepia_jpg.rf.ab6e8973f56f52f3773a90e3bd32676d.jpg,20240213093407MyH0JP_sepia_jpg.rf.ab6e8973f56f52f3773a90e3bd32676d.jpg,3,3.0,0.603,1.8744456768035889,"{'3.0': 0.603, '4.0': 0.397}",True,
C:\Users\301\Desktop\test_data_set\test\3\202401051745190N1Rb5_rgbshift_jpg.rf.38c27b9b2000a662519a54e82db32f59.jpg,202401051745190N1Rb5_rgbshift_jpg.rf.38c27b9b2000a662519a54e82db32f59.jpg,3,4.0,0.547,1.9278156757354736,"{'3.0': 0.453, '4.0': 0.547}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231227181434cW11aN_gauss_jpg.rf.a74b86769ecc1003a4bbc0f385ec27bc.jpg,20231227181434cW11aN_gauss_jpg.rf.a74b86769ecc1003a4bbc0f385ec27bc.jpg,3,3.0,0.642,1.9525835514068604,"{'3.0': 0.642, '1.0': 0.358}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,20240209045816dwnC5d_jpg.rf.9e226db4741e25e77f6290396d8d63bc.jpg,3,3.0,1.0,1.8148102760314941,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20231228115833acozQC_rgbshift_jpg.rf.e6a07a506a653ce72df95ea83e22f789.jpg,20231228115833acozQC_rgbshift_jpg.rf.e6a07a506a653ce72df95ea83e22f789.jpg,3,2.0,0.532,1.9358444213867188,"{'3.0': 0.468, '2.0': 0.532}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231230044850qZAAzh_gauss_jpg.rf.36cc50c06ac06bebf45fe24ad48cd098.jpg,20231230044850qZAAzh_gauss_jpg.rf.36cc50c06ac06bebf45fe24ad48cd098.jpg,3,3.0,0.522,1.8505260944366455,"{'3.0': 0.522, '1.0': 0.1, '2.0': 0.378}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240204072051rg8Nmk_channeldrop_jpg.rf.f1fb3f7cfe3052aabfd1ccd830f93a27.jpg,20240204072051rg8Nmk_channeldrop_jpg.rf.f1fb3f7cfe3052aabfd1ccd830f93a27.jpg,3,3.0,1.0,1.862365961074829,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20231227181434cW11aN_rgbshift_jpg.rf.09f2e77b51512460a7224428cfb9069f.jpg,20231227181434cW11aN_rgbshift_jpg.rf.09f2e77b51512460a7224428cfb9069f.jpg,3,3.0,1.0,1.8731038570404053,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240226182643NWSMuw_gauss_jpg.rf.f2fceabfaf2d9b642580b4307b235bca.jpg,20240226182643NWSMuw_gauss_jpg.rf.f2fceabfaf2d9b642580b4307b235bca.jpg,3,3.0,1.0,1.8668129444122314,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\eu-aebd9c81-79a2-424b-ab2e-419af65adfcc_channeldrop_jpg.rf.26693d21f12fb4686c3abfe100483533.jpg,eu-aebd9c81-79a2-424b-ab2e-419af65adfcc_channeldrop_jpg.rf.26693d21f12fb4686c3abfe100483533.jpg,3,3.0,0.4,1.95979642868042,"{'5.0': 0.301, '3.0': 0.4, '7.0': 0.299}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240426114655aET0c3_jpg.rf.6b17df2542c768f6b1857ef2bb4f0e08.jpg,20240426114655aET0c3_jpg.rf.6b17df2542c768f6b1857ef2bb4f0e08.jpg,3,3.0,1.0,1.8324625492095947,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\202402050540562jiC2d_sepia_jpg.rf.b8625a5e9d995dc5a36c51ee342a5516.jpg,202402050540562jiC2d_sepia_jpg.rf.b8625a5e9d995dc5a36c51ee342a5516.jpg,3,3.0,1.0,1.791649580001831,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,20240105194437swInPJ_gauss_jpg.rf.aa84f1644ab879a575b7d02b22ca8180.jpg,3,3.0,0.716,1.801579475402832,"{'3.0': 0.716, '7.0': 0.284}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240226042041FWzeO8_jpg.rf.3be436b5e7d26e3bff8351eb7891b0a9.jpg,20240226042041FWzeO8_jpg.rf.3be436b5e7d26e3bff8351eb7891b0a9.jpg,3,2.0,0.914,1.8440771102905273,"{'2.0': 0.914, '1.0': 0.086}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231226062922lMCITq_gauss_jpg.rf.e38f6682d1d46806492cb6d6e5c2b0e7.jpg,20231226062922lMCITq_gauss_jpg.rf.e38f6682d1d46806492cb6d6e5c2b0e7.jpg,3,3.0,0.553,1.8311371803283691,"{'3.0': 0.553, '6.0': 0.09, '2.0': 0.18, '1.0': 0.177}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240110081709sAjzng_sepia_jpg.rf.55f69b4653365b7a29b91952dc60190e.jpg,20240110081709sAjzng_sepia_jpg.rf.55f69b4653365b7a29b91952dc60190e.jpg,3,3.0,1.0,1.8065965175628662,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240112075111DNEjQg_sepia_jpg.rf.8f8ee8a96cb6e897724b08f48c8902ba.jpg,20240112075111DNEjQg_sepia_jpg.rf.8f8ee8a96cb6e897724b08f48c8902ba.jpg,3,3.0,0.694,1.8117403984069824,"{'3.0': 0.694, '2.0': 0.306}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240218111411fMj4dz_gauss_jpg.rf.9109f6c6c983a8c4f47b072634b47159.jpg,20240218111411fMj4dz_gauss_jpg.rf.9109f6c6c983a8c4f47b072634b47159.jpg,3,3.0,0.818,1.8657848834991455,"{'3.0': 0.818, '2.0': 0.182}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240110124808P42uto_rgbshift_jpg.rf.fdb6ea6ce0f9135bccfa4352bd4571e5.jpg,20240110124808P42uto_rgbshift_jpg.rf.fdb6ea6ce0f9135bccfa4352bd4571e5.jpg,3,3.0,0.814,1.777353286743164,"{'3.0': 0.814, '2.0': 0.186}",True,
C:\Users\301\Desktop\test_data_set\test\3\202401231026386G3sD7_channeldrop_jpg.rf.b9bac3ff0ee6c40c455ec5351a8c7bc8.jpg,202401231026386G3sD7_channeldrop_jpg.rf.b9bac3ff0ee6c40c455ec5351a8c7bc8.jpg,3,3.0,0.811,1.8366897106170654,"{'3.0': 0.811, '5.0': 0.189}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240424100208AroWLv_gauss_jpg.rf.235765ec43cd37112108cd6db0512f59.jpg,20240424100208AroWLv_gauss_jpg.rf.235765ec43cd37112108cd6db0512f59.jpg,3,3.0,0.821,1.80594801902771,"{'3.0': 0.821, '1.0': 0.179}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240226024249a4lTvm_gauss_jpg.rf.43fbfce1010841dcb1e1a9b11752b272.jpg,20240226024249a4lTvm_gauss_jpg.rf.43fbfce1010841dcb1e1a9b11752b272.jpg,3,3.0,1.0,1.777794361114502,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240215033052F7tuLZ_rgbshift_jpg.rf.31f8704241d0335a57be563a09eae83e.jpg,20240215033052F7tuLZ_rgbshift_jpg.rf.31f8704241d0335a57be563a09eae83e.jpg,3,3.0,0.737,1.8162460327148438,"{'3.0': 0.737, '2.0': 0.089, '1.0': 0.174}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240107133634EeG4f8_channeldrop_jpg.rf.f9368d56fdb790d33e3b3202eb133fbb.jpg,20240107133634EeG4f8_channeldrop_jpg.rf.f9368d56fdb790d33e3b3202eb133fbb.jpg,3,3.0,0.502,1.8271098136901855,"{'3.0': 0.502, '6.0': 0.102, '4.0': 0.298, '2.0': 0.099}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240105194437swInPJ_jpg.rf.85cde95d37e24ebc9094ce3bad2399d2.jpg,20240105194437swInPJ_jpg.rf.85cde95d37e24ebc9094ce3bad2399d2.jpg,3,7.0,0.637,1.8589444160461426,"{'3.0': 0.363, '7.0': 0.637}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,20231225074112vWHR6I_channeldrop_jpg.rf.5d016bb20ef061d01612c66e5eef5595.jpg,3,3.0,0.615,1.859919548034668,"{'3.0': 0.615, '5.0': 0.097, '7.0': 0.288}",True,
C:\Users\301\Desktop\test_data_set\test\3\202401071754396EVo4b_channeldrop_jpg.rf.24fccc53a4053cecb3d267777f220f9b.jpg,202401071754396EVo4b_channeldrop_jpg.rf.24fccc53a4053cecb3d267777f220f9b.jpg,3,3.0,0.902,1.8637208938598633,"{'3.0': 0.902, '4.0': 0.098}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240112132304tccwzd_gauss_jpg.rf.77882e0928537bc10b32d80d8ed8a9f6.jpg,20240112132304tccwzd_gauss_jpg.rf.77882e0928537bc10b32d80d8ed8a9f6.jpg,3,6.0,0.381,1.8152368068695068,"{'3.0': 0.331, '1.0': 0.288, '6.0': 0.381}",True,
C:\Users\301\Desktop\test_data_set\test\3\20240111060524b17ZW5_channeldrop_jpg.rf.c0f08018cf0b1246515b2bb00e59ab19.jpg,20240111060524b17ZW5_channeldrop_jpg.rf.c0f08018cf0b1246515b2bb00e59ab19.jpg,3,3.0,0.702,1.8465514183044434,"{'3.0': 0.702, '5.0': 0.298}",True,
C:\Users\301\Desktop\test_data_set\test\3\20231225073745O43Mc1_jpg.rf.473f35d0092686ccbb30cc3f15f4263b.jpg,20231225073745O43Mc1_jpg.rf.473f35d0092686ccbb30cc3f15f4263b.jpg,3,3.0,1.0,1.8891465663909912,{'3.0': 1.0},True,
C:\Users\301\Desktop\test_data_set\test\3\20240111041511pkq7FS_channeldrop_jpg.rf.490e784d8da4c7e1b4bf9db6f7cae94e.jpg,20240111041511pkq7FS_channeldrop_jpg.rf.490e784d8da4c7e1b4bf9db6f7cae94e.jpg,3,3.0,0.902,1.900336742401123,"{'3.0': 0.902, '5.0': 0.098}",True,
